date,store_id,region,city,store_type,category,product,channel,customer_segment,units_sold,unit_price,discount_rate,revenue,cost,profit,returns,nps_score
2025-04-02,S071,九州,福岡,小型,衣料,ダウンジャケット,EC,一般,10,18000,0,180000,90000,90000,1,31.8
2025-04-02,S072,九州,福岡,旗艦,家電,冷蔵庫,店頭,一般,43,128000,0,5504000,3192320,2311680,0,30.4
2025-04-02,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,一般,44,18000,0.2,633600,396000,237600,0,40.1
2025-04-02,S072,九州,福岡,旗艦,日用品,ティッシュ,EC,プレミアム会員,23,420,0,9660,5313,4347,1,42.6
2025-04-02,S072,九州,福岡,旗艦,衣料,Tシャツ,店頭,プレミアム会員,51,2400,0.2,97920,51408,46512,0,52.1
2025-04-02,S072,九州,福岡,旗艦,食品,プレミアム米,店頭,一般,42,4800,0,201600,96768,104832,1,39.6
2025-04-09,S011,北海道,札幌,小型,衣料,Tシャツ,店頭,会員,14,2400,0.1,30240,14112,16128,1,25.0
2025-04-09,S011,北海道,札幌,小型,家電,テレビ,EC,一般,11,95000,0,1045000,574750,470250,2,31.2
2025-04-09,S011,北海道,札幌,小型,日用品,洗剤,電話,プレミアム会員,5,680,0.2,2720,1530,1190,1,38.8
2025-04-09,S011,北海道,札幌,小型,家電,冷蔵庫,店頭,プレミアム会員,10,128000,0.1,1152000,742400,409600,0,47.7
2025-04-09,S011,北海道,札幌,小型,日用品,ティッシュ,店頭,一般,6,420,0.1,2268,1386,882,0,46.0
2025-04-09,S012,北海道,札幌,旗艦,食品,コーヒー豆,店頭,一般,34,1280,0.1,39168,17408,21760,2,27.6
2025-04-09,S012,北海道,札幌,旗艦,食品,プレミアム米,電話,会員,23,4800,0,110400,52992,57408,0,28.7
2025-04-09,S012,北海道,札幌,旗艦,家電,エアコン,店頭,法人,47,85000,0.05,3795250,2476900,1318350,1,46.0
2025-04-09,S012,北海道,札幌,旗艦,日用品,ティッシュ,店頭,一般,33,420,0.05,13167,7623,5544,0,29.9
2025-04-09,S012,北海道,札幌,旗艦,家電,冷蔵庫,EC,一般,56,128000,0,7168000,4157439,3010561,0,2.7
2025-04-09,S021,東北,仙台,旗艦,家電,テレビ,店頭,一般,55,95000,0.1,4702500,2873750,1828750,0,19.0
2025-04-09,S021,東北,仙台,旗艦,家電,エアコン,電話,プレミアム会員,33,85000,0,2805000,1739100,1065900,0,34.5
2025-04-09,S021,東北,仙台,旗艦,日用品,洗剤,店頭,会員,38,680,0.05,24548,11628,12920,0,33.6
2025-04-09,S021,東北,仙台,旗艦,日用品,ティッシュ,電話,法人,37,420,0,15540,8547,6993,1,25.7
2025-04-09,S022,東北,仙台,小型,家電,テレビ,電話,プレミアム会員,11,95000,0,1045000,574750,470250,0,60.2
2025-04-09,S022,東北,仙台,小型,食品,プレミアム米,EC,会員,10,4800,0,48000,23040,24960,0,19.3
2025-04-09,S022,東北,仙台,小型,衣料,Tシャツ,店頭,プレミアム会員,10,2400,0,24000,10080,13920,1,49.2
2025-04-09,S022,東北,仙台,小型,家電,冷蔵庫,電話,会員,5,128000,0.1,576000,371200,204800,2,25.6
2025-04-09,S022,東北,仙台,小型,日用品,洗剤,店頭,法人,12,680,0,8160,3672,4488,0,10.8
2025-04-09,S022,東北,仙台,小型,食品,コーヒー豆,EC,一般,6,1280,0.15,6528,3072,3456,0,40.6
2025-04-09,S031,関東,東京,標準,食品,コーヒー豆,電話,会員,34,1280,0.05,41344,17408,23936,0,33.4
2025-04-09,S031,関東,東京,標準,食品,プレミアム米,EC,一般,21,4800,0.05,95760,48384,47376,0,27.3
2025-04-09,S031,関東,東京,標準,日用品,ティッシュ,電話,一般,17,420,0.1,6426,3927,2499,0,30.4
2025-04-09,S031,関東,東京,標準,家電,冷蔵庫,EC,会員,11,128000,0,1408000,816640,591360,0,36.9
2025-04-09,S032,関東,東京,旗艦,家電,エアコン,EC,会員,33,85000,0.15,2384250,1739100,645150,0,1.6
2025-04-09,S032,関東,東京,旗艦,衣料,ダウンジャケット,EC,会員,23,18000,0.2,331200,207000,124200,0,22.7
2025-04-09,S032,関東,東京,旗艦,食品,コーヒー豆,EC,法人,39,1280,0.15,42432,19968,22464,0,52.9
2025-04-09,S041,中部,名古屋,旗艦,衣料,Tシャツ,電話,会員,50,2400,0.2,96000,50400,45600,0,14.7
2025-04-09,S041,中部,名古屋,旗艦,家電,エアコン,EC,一般,13,85000,0,1105000,685100,419900,0,34.4
2025-04-09,S041,中部,名古屋,旗艦,家電,テレビ,EC,法人,36,95000,0.1,3078000,1881000,1197000,1,32.9
2025-04-09,S041,中部,名古屋,旗艦,日用品,洗剤,電話,一般,20,680,0,13600,6120,7480,0,38.8
2025-04-09,S041,中部,名古屋,旗艦,食品,プレミアム米,店頭,法人,38,4800,0.15,155040,87552,67488,1,24.1
2025-04-09,S042,中部,名古屋,旗艦,日用品,洗剤,電話,法人,39,680,0,26520,11934,14586,1,16.5
2025-04-09,S042,中部,名古屋,旗艦,食品,コーヒー豆,店頭,法人,44,1280,0.15,47872,22528,25344,0,25.5
2025-04-09,S042,中部,名古屋,旗艦,家電,テレビ,EC,法人,24,95000,0.15,1938000,1254000,684000,0,40.3
2025-04-09,S042,中部,名古屋,旗艦,食品,プレミアム米,店頭,会員,13,4800,0.05,59280,29952,29328,1,36.2
2025-04-09,S051,関西,大阪,小型,日用品,ティッシュ,EC,一般,8,420,0.2,2688,1848,840,0,38.4
2025-04-09,S051,関西,大阪,小型,家電,冷蔵庫,店頭,プレミアム会員,17,128000,0.05,2067200,1262080,805120,1,42.2
2025-04-09,S051,関西,大阪,小型,家電,エアコン,店頭,法人,8,85000,0.15,578000,421600,156400,1,37.7
2025-04-09,S051,関西,大阪,小型,衣料,ダウンジャケット,店頭,会員,10,18000,0.2,144000,90000,54000,1,24.4
2025-04-09,S052,関西,大阪,旗艦,食品,コーヒー豆,EC,プレミアム会員,16,1280,0,20480,8192,12288,0,49.4
2025-04-09,S052,関西,大阪,旗艦,衣料,Tシャツ,EC,プレミアム会員,48,2400,0,115200,48384,66816,0,41.3
2025-04-09,S052,関西,大阪,旗艦,日用品,洗剤,EC,プレミアム会員,33,680,0,22440,10098,12342,0,42.7
2025-04-09,S052,関西,大阪,旗艦,日用品,ティッシュ,店頭,会員,30,420,0,12600,6930,5670,0,33.5
2025-04-09,S052,関西,大阪,旗艦,衣料,ダウンジャケット,EC,会員,29,18000,0,522000,261000,261000,0,27.1
2025-04-09,S052,関西,大阪,旗艦,食品,プレミアム米,EC,プレミアム会員,38,4800,0,182400,87552,94848,0,55.7
2025-04-09,S061,中国,広島,小型,衣料,Tシャツ,EC,法人,10,2400,0,24000,10080,13920,0,47.7
2025-04-09,S061,中国,広島,小型,日用品,ティッシュ,電話,プレミアム会員,16,420,0.15,5712,3696,2016,0,31.9
2025-04-09,S061,中国,広島,小型,家電,エアコン,EC,会員,11,85000,0.05,888250,579700,308550,0,26.9
2025-04-09,S061,中国,広島,小型,食品,プレミアム米,EC,一般,11,4800,0,52800,25344,27456,0,24.6
2025-04-09,S062,中国,広島,小型,食品,プレミアム米,EC,一般,8,4800,0,38400,18432,19968,1,22.6
2025-04-09,S062,中国,広島,小型,日用品,洗剤,EC,会員,8,680,0,5440,2448,2992,1,41.7
2025-04-09,S062,中国,広島,小型,衣料,ダウンジャケット,電話,一般,12,18000,0.05,205200,108000,97200,0,23.2
2025-04-09,S071,九州,福岡,小型,食品,コーヒー豆,電話,法人,13,1280,0,16640,6656,9984,0,31.2
2025-04-09,S071,九州,福岡,小型,食品,プレミアム米,EC,プレミアム会員,8,4800,0.1,34560,18432,16128,1,61.5
2025-04-09,S071,九州,福岡,小型,家電,冷蔵庫,EC,法人,12,128000,0.2,1228800,890879,337921,0,32.5
2025-04-09,S072,九州,福岡,旗艦,食品,プレミアム米,店頭,会員,28,4800,0.1,120960,64512,56448,3,34.4
2025-04-09,S072,九州,福岡,旗艦,家電,テレビ,電話,法人,39,95000,0,3705000,2037750,1667250,2,30.7
2025-04-09,S072,九州,福岡,旗艦,衣料,Tシャツ,EC,法人,46,2400,0.1,99360,46368,52992,1,30.2
2025-04-09,S072,九州,福岡,旗艦,日用品,ティッシュ,店頭,法人,33,420,0,13860,7623,6237,0,28.8
2025-04-09,S072,九州,福岡,旗艦,食品,コーヒー豆,EC,プレミアム会員,20,1280,0,25600,10240,15360,0,45.8
2025-04-09,S072,九州,福岡,旗艦,家電,エアコン,EC,プレミアム会員,40,85000,0.15,2890000,2108000,782000,1,33.3
2025-04-16,S011,北海道,札幌,小型,食品,プレミアム米,店頭,一般,10,4800,0,48000,23040,24960,0,20.8
2025-04-16,S011,北海道,札幌,小型,家電,テレビ,EC,法人,8,95000,0.2,608000,418000,190000,0,48.2
2025-04-16,S011,北海道,札幌,小型,日用品,洗剤,電話,一般,6,680,0,4080,1836,2244,1,34.0
2025-04-16,S011,北海道,札幌,小型,食品,コーヒー豆,店頭,会員,8,1280,0,10240,4096,6144,0,34.5
2025-04-16,S011,北海道,札幌,小型,家電,冷蔵庫,EC,会員,12,128000,0.15,1305600,890879,414721,0,39.6
2025-04-16,S012,北海道,札幌,旗艦,日用品,ティッシュ,店頭,会員,34,420,0.1,12852,7854,4998,0,39.4
2025-04-16,S012,北海道,札幌,旗艦,家電,冷蔵庫,電話,プレミアム会員,37,128000,0,4736000,2746880,1989120,2,58.0
2025-04-16,S012,北海道,札幌,旗艦,衣料,Tシャツ,店頭,一般,48,2400,0,115200,48384,66816,0,28.7
2025-04-16,S012,北海道,札幌,旗艦,衣料,ダウンジャケット,EC,法人,25,18000,0,450000,225000,225000,2,32.8
2025-04-16,S012,北海道,札幌,旗艦,食品,コーヒー豆,店頭,一般,53,1280,0.05,64448,27136,37312,0,31.2
2025-04-16,S021,東北,仙台,旗艦,家電,エアコン,電話,プレミアム会員,48,85000,0.1,3672000,2529600,1142400,1,13.5
2025-04-16,S021,東北,仙台,旗艦,衣料,ダウンジャケット,店頭,プレミアム会員,35,18000,0,630000,315000,315000,0,39.0
2025-04-16,S021,東北,仙台,旗艦,家電,テレビ,店頭,会員,36,95000,0,3420000,1881000,1539000,0,33.3
2025-04-16,S021,東北,仙台,旗艦,食品,プレミアム米,電話,一般,43,4800,0,206400,99072,107328,2,31.6
2025-04-16,S022,東北,仙台,小型,家電,エアコン,EC,一般,10,85000,0,850000,527000,323000,0,20.0
2025-04-16,S022,東北,仙台,小型,日用品,洗剤,店頭,会員,5,680,0.1,3060,1530,1530,0,25.5
2025-04-16,S022,東北,仙台,小型,衣料,Tシャツ,EC,一般,14,2400,0,33600,14112,19488,1,40.5
2025-04-16,S022,東北,仙台,小型,食品,プレミアム米,店頭,会員,9,4800,0.1,38880,20736,18144,0,27.7
2025-04-16,S022,東北,仙台,小型,日用品,ティッシュ,電話,一般,5,420,0,2100,1155,945,0,39.5
2025-04-16,S022,東北,仙台,小型,食品,コーヒー豆,店頭,一般,14,1280,0,17920,7168,10752,1,18.8
2025-04-16,S031,関東,東京,標準,食品,コーヒー豆,EC,法人,14,1280,0.05,17024,7168,9856,0,56.3
2025-04-16,S031,関東,東京,標準,家電,テレビ,店頭,法人,34,95000,0,3230000,1776500,1453500,0,28.3
2025-04-16,S031,関東,東京,標準,日用品,洗剤,EC,プレミアム会員,20,680,0,13600,6120,7480,0,33.2
2025-04-16,S031,関東,東京,標準,衣料,Tシャツ,EC,プレミアム会員,22,2400,0.15,44880,22176,22704,1,43.1
2025-04-16,S031,関東,東京,標準,家電,エアコン,電話,法人,18,85000,0,1530000,948600,581400,2,45.8
2025-04-16,S031,関東,東京,標準,家電,冷蔵庫,EC,プレミアム会員,11,128000,0,1408000,816640,591360,1,46.4
2025-04-16,S032,関東,東京,旗艦,食品,プレミアム米,電話,一般,48,4800,0.15,195840,110592,85248,1,25.3
2025-04-16,S032,関東,東京,旗艦,衣料,ダウンジャケット,店頭,一般,37,18000,0,666000,333000,333000,1,28.3
2025-04-16,S032,関東,東京,旗艦,日用品,ティッシュ,電話,法人,56,420,0.15,19992,12936,7056,2,9.6
2025-04-16,S041,中部,名古屋,旗艦,食品,プレミアム米,EC,法人,40,4800,0.1,172800,92160,80640,0,50.2
2025-04-16,S041,中部,名古屋,旗艦,食品,コーヒー豆,店頭,一般,39,1280,0.15,42432,19968,22464,1,32.8
2025-04-16,S041,中部,名古屋,旗艦,日用品,洗剤,電話,一般,38,680,0.2,20672,11628,9044,2,37.5
2025-04-16,S041,中部,名古屋,旗艦,衣料,ダウンジャケット,店頭,法人,31,18000,0,558000,279000,279000,0,26.1
2025-04-16,S041,中部,名古屋,旗艦,日用品,ティッシュ,店頭,法人,36,420,0.2,12096,8316,3780,0,32.1
2025-04-16,S042,中部,名古屋,旗艦,衣料,ダウンジャケット,店頭,法人,44,18000,0.05,752400,396000,356400,0,25.4
2025-04-16,S042,中部,名古屋,旗艦,日用品,ティッシュ,EC,一般,50,420,0,21000,11550,9450,1,45.8
2025-04-16,S042,中部,名古屋,旗艦,衣料,Tシャツ,EC,会員,33,2400,0.15,67320,33264,34056,0,14.4
2025-04-16,S042,中部,名古屋,旗艦,家電,テレビ,電話,法人,53,95000,0.15,4279750,2769250,1510500,0,25.0
2025-04-16,S042,中部,名古屋,旗艦,食品,プレミアム米,EC,法人,33,4800,0,158400,76032,82368,0,19.1
2025-04-16,S042,中部,名古屋,旗艦,家電,エアコン,EC,プレミアム会員,48,85000,0.2,3264000,2529600,734400,1,43.5
2025-04-16,S051,関西,大阪,小型,家電,エアコン,EC,プレミアム会員,11,85000,0.2,748000,579700,168300,0,53.5
2025-04-16,S051,関西,大阪,小型,家電,テレビ,店頭,法人,8,95000,0,760000,418000,342000,1,29.4
2025-04-16,S051,関西,大阪,小型,食品,プレミアム米,店頭,会員,10,4800,0.1,43200,23040,20160,1,45.8
2025-04-16,S052,関西,大阪,旗艦,家電,冷蔵庫,EC,一般,49,128000,0.05,5958400,3637759,2320641,0,19.5
2025-04-16,S052,関西,大阪,旗艦,食品,コーヒー豆,電話,法人,38,1280,0.1,43776,19456,24320,2,40.4
2025-04-16,S052,関西,大阪,旗艦,衣料,Tシャツ,電話,法人,41,2400,0,98400,41328,57072,0,20.4
2025-04-16,S052,関西,大阪,旗艦,家電,エアコン,店頭,会員,32,85000,0.2,2176000,1686400,489600,1,26.4
2025-04-16,S052,関西,大阪,旗艦,日用品,ティッシュ,EC,プレミアム会員,33,420,0.05,13167,7623,5544,1,61.3
2025-04-16,S061,中国,広島,小型,衣料,Tシャツ,EC,一般,8,2400,0.2,15360,8064,7296,1,33.0
2025-04-16,S061,中国,広島,小型,日用品,洗剤,店頭,一般,14,680,0.1,8568,4284,4284,0,33.8
2025-04-16,S061,中国,広島,小型,家電,テレビ,電話,法人,7,95000,0,665000,365750,299250,0,24.1
2025-04-16,S062,中国,広島,小型,食品,プレミアム米,EC,法人,7,4800,0.15,28560,16128,12432,0,22.5
2025-04-16,S062,中国,広島,小型,食品,コーヒー豆,店頭,会員,8,1280,0.2,8192,4096,4096,0,29.3
2025-04-16,S062,中国,広島,小型,家電,冷蔵庫,電話,法人,6,128000,0.1,691200,445439,245761,0,25.8
2025-04-16,S062,中国,広島,小型,日用品,洗剤,店頭,プレミアム会員,7,680,0.15,4046,2142,1904,0,41.0
2025-04-16,S062,中国,広島,小型,衣料,ダウンジャケット,EC,法人,7,18000,0,126000,63000,63000,1,9.7
2025-04-16,S071,九州,福岡,小型,食品,プレミアム米,電話,会員,9,4800,0.05,41040,20736,20304,1,30.5
2025-04-16,S071,九州,福岡,小型,日用品,ティッシュ,店頭,会員,11,420,0.2,3696,2541,1155,0,18.1
2025-04-16,S071,九州,福岡,小型,衣料,Tシャツ,電話,法人,4,2400,0,9600,4032,5568,1,33.5
2025-04-16,S071,九州,福岡,小型,家電,テレビ,EC,プレミアム会員,11,95000,0.15,888250,574750,313500,0,39.6
2025-04-16,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,プレミアム会員,20,18000,0.05,342000,180000,162000,0,59.3
2025-04-16,S072,九州,福岡,旗艦,家電,エアコン,店頭,法人,29,85000,0.2,1972000,1528300,443700,0,23.5
2025-04-16,S072,九州,福岡,旗艦,衣料,Tシャツ,店頭,一般,17,2400,0.2,32640,17136,15504,0,38.3
2025-04-23,S011,北海道,札幌,小型,日用品,洗剤,EC,プレミアム会員,9,680,0.2,4896,2754,2142,0,39.0
2025-04-23,S011,北海道,札幌,小型,家電,冷蔵庫,電話,会員,11,128000,0,1408000,816640,591360,0,44.4
2025-04-23,S011,北海道,札幌,小型,食品,プレミアム米,EC,法人,17,4800,0,81600,39168,42432,0,26.9
2025-04-23,S012,北海道,札幌,旗艦,家電,冷蔵庫,電話,会員,64,128000,0,8192000,4751360,3440640,0,17.6
2025-04-23,S012,北海道,札幌,旗艦,食品,コーヒー豆,EC,一般,54,1280,0.15,58752,27648,31104,2,26.6
2025-04-23,S012,北海道,札幌,旗艦,日用品,ティッシュ,電話,一般,32,420,0,13440,7392,6048,0,29.8
2025-04-23,S012,北海道,札幌,旗艦,日用品,洗剤,電話,プレミアム会員,51,680,0.2,27744,15606,12138,0,31.4
2025-04-23,S012,北海道,札幌,旗艦,衣料,ダウンジャケット,店頭,法人,19,18000,0.05,324900,171000,153900,1,54.1
2025-04-23,S021,東北,仙台,旗艦,家電,冷蔵庫,EC,プレミアム会員,28,128000,0.2,2867200,2078719,788481,0,32.8
2025-04-23,S021,東北,仙台,旗艦,日用品,洗剤,店頭,プレミアム会員,54,680,0.05,34884,16524,18360,0,32.8
2025-04-23,S021,東北,仙台,旗艦,家電,テレビ,EC,法人,42,95000,0.2,3192000,2194500,997500,1,34.2
2025-04-23,S021,東北,仙台,旗艦,衣料,Tシャツ,EC,一般,30,2400,0.2,57600,30240,27360,1,19.8
2025-04-23,S021,東北,仙台,旗艦,食品,コーヒー豆,電話,一般,36,1280,0.2,36864,18432,18432,2,35.5
2025-04-23,S022,東北,仙台,小型,家電,テレビ,電話,一般,11,95000,0.15,888250,574750,313500,0,52.2
2025-04-23,S022,東北,仙台,小型,家電,エアコン,店頭,法人,8,85000,0.2,544000,421600,122400,1,25.1
2025-04-23,S022,東北,仙台,小型,日用品,洗剤,電話,会員,9,680,0.2,4896,2754,2142,1,25.4
2025-04-23,S022,東北,仙台,小型,家電,冷蔵庫,店頭,法人,12,128000,0,1536000,890879,645121,1,52.3
2025-04-23,S022,東北,仙台,小型,衣料,Tシャツ,電話,会員,10,2400,0.1,21600,10080,11520,0,19.9
2025-04-23,S022,東北,仙台,小型,日用品,ティッシュ,店頭,法人,6,420,0,2520,1386,1134,0,53.4
2025-04-23,S031,関東,東京,標準,食品,プレミアム米,EC,会員,27,4800,0.1,116640,62208,54432,1,44.1
2025-04-23,S031,関東,東京,標準,衣料,Tシャツ,EC,法人,29,2400,0.2,55680,29232,26448,0,24.7
2025-04-23,S031,関東,東京,標準,日用品,ティッシュ,電話,会員,26,420,0.2,8736,6006,2730,2,28.0
2025-04-23,S032,関東,東京,旗艦,家電,テレビ,EC,会員,59,95000,0.05,5324750,3082750,2242000,1,49.3
2025-04-23,S032,関東,東京,旗艦,食品,プレミアム米,店頭,プレミアム会員,48,4800,0.05,218880,110592,108288,0,54.6
2025-04-23,S032,関東,東京,旗艦,衣料,ダウンジャケット,電話,法人,33,18000,0,594000,297000,297000,1,30.4
2025-04-23,S032,関東,東京,旗艦,家電,冷蔵庫,EC,法人,32,128000,0.15,3481600,2375680,1105920,0,15.7
2025-04-23,S032,関東,東京,旗艦,日用品,ティッシュ,店頭,一般,47,420,0.1,17766,10857,6909,1,33.9
2025-04-23,S032,関東,東京,旗艦,食品,コーヒー豆,店頭,法人,74,1280,0.15,80512,37888,42624,0,45.9
2025-04-23,S041,中部,名古屋,旗艦,家電,エアコン,電話,法人,36,85000,0,3060000,1897200,1162800,2,27.5
2025-04-23,S041,中部,名古屋,旗艦,日用品,ティッシュ,店頭,一般,31,420,0.1,11718,7161,4557,0,19.1
2025-04-23,S041,中部,名古屋,旗艦,衣料,ダウンジャケット,EC,会員,40,18000,0,720000,360000,360000,0,43.5
2025-04-23,S042,中部,名古屋,旗艦,日用品,ティッシュ,店頭,法人,55,420,0.15,19635,12705,6930,0,21.9
2025-04-23,S042,中部,名古屋,旗艦,家電,冷蔵庫,EC,プレミアム会員,49,128000,0.1,5644800,3637759,2007041,0,68.4
2025-04-23,S042,中部,名古屋,旗艦,家電,テレビ,EC,法人,40,95000,0.2,3040000,2090000,950000,0,45.1
2025-04-23,S042,中部,名古屋,旗艦,家電,エアコン,EC,一般,32,85000,0,2720000,1686400,1033600,1,37.0
2025-04-23,S051,関西,大阪,小型,衣料,ダウンジャケット,電話,法人,1,18000,0.05,17100,9000,8100,1,40.9
2025-04-23,S051,関西,大阪,小型,日用品,ティッシュ,電話,法人,10,420,0.05,3990,2310,1680,0,31.0
2025-04-23,S051,関西,大阪,小型,家電,冷蔵庫,店頭,一般,8,128000,0,1024000,593920,430080,0,33.1
2025-04-23,S052,関西,大阪,旗艦,日用品,洗剤,EC,一般,46,680,0,31280,14076,17204,1,12.1
2025-04-23,S052,関西,大阪,旗艦,家電,エアコン,EC,一般,32,85000,0,2720000,1686400,1033600,3,17.4
2025-04-23,S052,関西,大阪,旗艦,日用品,ティッシュ,店頭,プレミアム会員,49,420,0,20580,11319,9261,2,47.4
2025-04-23,S052,関西,大阪,旗艦,食品,プレミアム米,電話,法人,11,4800,0.1,47520,25344,22176,0,24.1
2025-04-23,S052,関西,大阪,旗艦,家電,冷蔵庫,店頭,法人,31,128000,0,3968000,2301440,1666560,4,13.8
2025-04-23,S061,中国,広島,小型,日用品,洗剤,EC,プレミアム会員,11,680,0.1,6732,3366,3366,0,56.2
2025-04-23,S061,中国,広島,小型,家電,エアコン,EC,プレミアム会員,9,85000,0,765000,474300,290700,0,65.6
2025-04-23,S061,中国,広島,小型,食品,プレミアム米,EC,一般,12,4800,0.05,54720,27648,27072,0,31.8
2025-04-23,S061,中国,広島,小型,食品,コーヒー豆,電話,会員,7,1280,0,8960,3584,5376,0,50.6
2025-04-23,S062,中国,広島,小型,家電,テレビ,電話,会員,3,95000,0.05,270750,156750,114000,0,28.1
2025-04-23,S062,中国,広島,小型,食品,コーヒー豆,店頭,法人,14,1280,0.2,14336,7168,7168,0,35.7
2025-04-23,S062,中国,広島,小型,衣料,ダウンジャケット,電話,法人,13,18000,0.05,222300,117000,105300,0,22.3
2025-04-23,S062,中国,広島,小型,家電,エアコン,電話,会員,6,85000,0.05,484500,316200,168300,0,27.0
2025-04-23,S062,中国,広島,小型,衣料,Tシャツ,店頭,プレミアム会員,8,2400,0.2,15360,8064,7296,0,38.3
2025-04-23,S071,九州,福岡,小型,日用品,ティッシュ,EC,一般,10,420,0.1,3780,2310,1470,0,31.7
2025-04-23,S071,九州,福岡,小型,日用品,洗剤,店頭,法人,7,680,0.15,4046,2142,1904,0,21.7
2025-04-23,S071,九州,福岡,小型,衣料,Tシャツ,EC,一般,9,2400,0.2,17280,9072,8208,0,29.9
2025-04-23,S071,九州,福岡,小型,衣料,ダウンジャケット,電話,法人,10,18000,0.05,171000,90000,81000,0,42.0
2025-04-23,S072,九州,福岡,旗艦,食品,コーヒー豆,電話,プレミアム会員,43,1280,0,55040,22016,33024,2,40.0
2025-04-23,S072,九州,福岡,旗艦,衣料,ダウンジャケット,店頭,会員,47,18000,0.1,761400,423000,338400,2,28.9
2025-04-23,S072,九州,福岡,旗艦,食品,プレミアム米,EC,一般,57,4800,0,273600,131328,142272,1,31.2
2025-04-23,S072,九州,福岡,旗艦,衣料,Tシャツ,電話,法人,28,2400,0.15,57120,28224,28896,0,45.9
2025-04-23,S072,九州,福岡,旗艦,日用品,洗剤,EC,プレミアム会員,36,680,0.1,22032,11016,11016,1,29.7
2025-04-30,S011,北海道,札幌,小型,日用品,ティッシュ,店頭,一般,9,420,0,3780,2079,1701,0,34.4
2025-04-30,S011,北海道,札幌,小型,家電,冷蔵庫,電話,会員,14,128000,0.05,1702400,1039359,663041,1,10.1
2025-04-30,S011,北海道,札幌,小型,衣料,ダウンジャケット,電話,会員,14,18000,0,252000,126000,126000,1,27.5
2025-04-30,S011,北海道,札幌,小型,食品,プレミアム米,店頭,会員,10,4800,0.15,40800,23040,17760,0,0.4
2025-04-30,S011,北海道,札幌,小型,家電,エアコン,EC,一般,12,85000,0,1020000,632400,387600,0,23.7
2025-04-30,S011,北海道,札幌,小型,食品,コーヒー豆,EC,一般,15,1280,0,19200,7680,11520,1,30.8
2025-04-30,S012,北海道,札幌,旗艦,食品,プレミアム米,店頭,法人,28,4800,0.15,114240,64512,49728,1,16.2
2025-04-30,S012,北海道,札幌,旗艦,衣料,ダウンジャケット,EC,会員,28,18000,0.15,428400,252000,176400,0,30.9
2025-04-30,S012,北海道,札幌,旗艦,食品,コーヒー豆,電話,プレミアム会員,31,1280,0.15,33728,15872,17856,0,33.2
2025-04-30,S012,北海道,札幌,旗艦,日用品,ティッシュ,EC,プレミアム会員,46,420,0.05,18354,10626,7728,0,42.7
2025-04-30,S012,北海道,札幌,旗艦,衣料,Tシャツ,EC,会員,27,2400,0.1,58320,27216,31104,0,35.0
2025-04-30,S012,北海道,札幌,旗艦,家電,テレビ,EC,法人,65,95000,0,6175000,3396250,2778750,2,17.1
2025-04-30,S021,東北,仙台,旗艦,食品,プレミアム米,EC,一般,36,4800,0,172800,82944,89856,0,37.8
2025-04-30,S021,東北,仙台,旗艦,食品,コーヒー豆,EC,法人,51,1280,0,65280,26112,39168,1,45.2
2025-04-30,S021,東北,仙台,旗艦,衣料,Tシャツ,店頭,プレミアム会員,48,2400,0,115200,48384,66816,0,55.8
2025-04-30,S021,東北,仙台,旗艦,日用品,洗剤,電話,一般,61,680,0.2,33184,18666,14518,2,35.0
2025-04-30,S021,東北,仙台,旗艦,家電,冷蔵庫,電話,会員,46,128000,0,5888000,3415039,2472961,1,51.0
2025-04-30,S021,東北,仙台,旗艦,日用品,ティッシュ,店頭,プレミアム会員,39,420,0,16380,9009,7371,2,25.6
2025-04-30,S022,東北,仙台,小型,家電,エアコン,EC,一般,15,85000,0.1,1147500,790500,357000,0,35.8
2025-04-30,S022,東北,仙台,小型,衣料,ダウンジャケット,電話,一般,2,18000,0.1,32400,18000,14400,1,40.4
2025-04-30,S022,東北,仙台,小型,食品,プレミアム米,店頭,プレミアム会員,11,4800,0.05,50160,25344,24816,0,46.1
2025-04-30,S031,関東,東京,標準,家電,テレビ,店頭,一般,14,95000,0.2,1064000,731500,332500,1,60.3
2025-04-30,S031,関東,東京,標準,食品,コーヒー豆,店頭,会員,25,1280,0,32000,12800,19200,0,24.9
2025-04-30,S031,関東,東京,標準,衣料,Tシャツ,EC,法人,21,2400,0,50400,21168,29232,0,23.5
2025-04-30,S032,関東,東京,旗艦,日用品,洗剤,EC,プレミアム会員,52,680,0.2,28288,15912,12376,0,66.7
2025-04-30,S032,関東,東京,旗艦,家電,テレビ,店頭,一般,41,95000,0,3895000,2142250,1752750,0,61.2
2025-04-30,S032,関東,東京,旗艦,食品,プレミアム米,店頭,法人,58,4800,0.15,236640,133632,103008,1,36.1
2025-04-30,S032,関東,東京,旗艦,衣料,Tシャツ,電話,一般,36,2400,0.15,73440,36288,37152,2,27.3
2025-04-30,S032,関東,東京,旗艦,食品,コーヒー豆,電話,プレミアム会員,18,1280,0.15,19584,9216,10368,1,35.4
2025-04-30,S032,関東,東京,旗艦,日用品,ティッシュ,電話,プレミアム会員,36,420,0,15120,8316,6804,1,45.5
2025-04-30,S041,中部,名古屋,旗艦,食品,プレミアム米,電話,法人,31,4800,0.2,119040,71424,47616,0,17.7
